Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	642979351	Bacteroides plebeius M12, DSM 17135	
Bacteria	Permanent Draft	642979370	Phocaeicola dorei DSM 17855	
Bacteria	Finished	643692021	Desulfobacterium autotrophicum HRM2, DSM 3382	
Bacteria	Permanent Draft	643886111	Bacteroides cellulosilyticus DSM 14838	
Bacteria	Permanent Draft	643886197	Bacteroides coprophilus DSM 18228, JCM 13818	
Bacteria	Finished	644736359	Escherichia coli B REL606	
Bacteria	Finished	644736361	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	
Bacteria	Finished	644736362	Escherichia coli BW2952	
Bacteria	Finished	644736363	Escherichia coli O157:H7 TW14359	
Bacteria	Finished	644736365	Escherichia coli O17:K52:H18 UMN026	
Bacteria	Permanent Draft	645058788	Bacteroides fragilis 3_1_12	
Bacteria	Permanent Draft	645058789	Yersinia rohdei ATCC 43380	
Bacteria	Permanent Draft	645058792	Yersinia aldovae ATCC 35236	
Bacteria	Permanent Draft	645058835	Escherichia coli D9	
Bacteria	Finished	646311924	Escherichia coli O111:H 11128	
Bacteria	Finished	646311926	Escherichia coli K-12, MG1655	
Bacteria	Permanent Draft	645951806	Prevotella oris F0302	
Bacteria	Permanent Draft	646206256	Citrobacter portucalensis 30_2	
Bacteria	Permanent Draft	646206258	Bacteroides dorei 5_1_36/D4	
Bacteria	Permanent Draft	646206261	Escherichia sp. 1_1_43	
Bacteria	Permanent Draft	646206263	Bacteroides sp. 9_1_42FAA	
Bacteria	Permanent Draft	646206264	Bacteroides sp. D1	
Bacteria	Permanent Draft	646206266	Bacteroides sp. 2_2_4	
Bacteria	Permanent Draft	646206272	Bacteroides thetaiotaomicron 1_1_6	
Bacteria	Permanent Draft	646206274	Bacteroides sp. 4_3_47FAA	
Bacteria	Finished	646564533	Escherichia coli O55:H7 CB9615	
Bacteria	Finished	646564560	Prevotella ruminicola 23	
Bacteria	Finished	646862322	Escherichia coli O44:H18 042 (EAEC)	
Bacteria	Finished	646862323	Escherichia coli BL21 (DE3)	
Bacteria	Finished	646862324	Escherichia coli BL21 (DE3)	
Bacteria	Finished	646862325	Escherichia coli K12 DH1, ATCC 33849	
Bacteria	Permanent Draft	647000212	Bacteroides ovatus SD CC 2a	
Bacteria	Permanent Draft	647000213	Bacteroides ovatus SD CMC 3f	
Bacteria	Permanent Draft	647000214	Bacteroides vulgatus PC510	
Bacteria	Permanent Draft	647000215	Bacteroides xylanisolvens SD CC 1b	
Bacteria	Permanent Draft	647533110	Bacteroides fragilis 2_1_16	
Bacteria	Permanent Draft	647533111	Bacteroides sp. 2_1_22	
Bacteria	Permanent Draft	647533113	Bacteroides sp. 3_1_33FAA	
Bacteria	Permanent Draft	647533114	Bacteroides sp. D20	
Bacteria	Permanent Draft	647533158	Escherichia coli B088	
Bacteria	Permanent Draft	647533159	Escherichia coli B185	
Bacteria	Permanent Draft	647533160	Escherichia coli B354	
Bacteria	Permanent Draft	647533161	Escherichia coli FVEC1412	
Bacteria	Finished	648028025	Escherichia coli O26:H11 11368	
Bacteria	Permanent Draft	648276643	Escherichia coli H299	
Bacteria	Permanent Draft	648276644	Escherichia coli H591	
Bacteria	Permanent Draft	648276645	Escherichia coli H736	
Bacteria	Permanent Draft	648276648	Escherichia coli M718	
Bacteria	Permanent Draft	648276649	Escherichia coli MS 107-1	
Bacteria	Permanent Draft	648276650	Escherichia coli MS 115-1	
Bacteria	Permanent Draft	648276651	Escherichia coli MS 116-1	
Bacteria	Permanent Draft	648276652	Escherichia coli MS 119-7	
Bacteria	Permanent Draft	648276653	Escherichia coli MS 124-1	
Bacteria	Permanent Draft	648276654	Escherichia coli MS 146-1	
Bacteria	Permanent Draft	648276655	Escherichia coli MS 175-1	
Bacteria	Permanent Draft	648276656	Escherichia coli MS 182-1	
Bacteria	Permanent Draft	648276658	Escherichia coli MS 187-1	
Bacteria	Permanent Draft	648276659	Escherichia coli MS 196-1	
Bacteria	Permanent Draft	648276660	Escherichia coli MS 198-1	
Bacteria	Permanent Draft	648276662	Escherichia coli MS 21-1	
Bacteria	Permanent Draft	648276664	Escherichia coli MS 69-1	
Bacteria	Permanent Draft	648276665	Escherichia coli MS 78-1	
Bacteria	Permanent Draft	648276666	Escherichia coli MS 84-1	
Bacteria	Finished	648276668	Escherichia coli TA143	
Bacteria	Permanent Draft	648276670	Escherichia coli TA271	
Bacteria	Permanent Draft	648276671	Escherichia coli TA280	
Bacteria	Permanent Draft	648276714	Prevotella bryantii B14	
Bacteria	Permanent Draft	648276716	Prevotella marshii DSM 16973	
Bacteria	Permanent Draft	648861000	Bacteroides sp. 1_1_14	
Bacteria	Permanent Draft	648861003	Bacteroides sp. 3_1_23	
Bacteria	Permanent Draft	648861004	Bacteroides sp. D22	
Bacteria	Permanent Draft	648861009	Escherichia coli FVEC1302	
Bacteria	Permanent Draft	648861012	Prevotella oris C735	
Bacteria	Finished	649633012	Bacteroides helcogenes P 36-108, DSM 20613	
Bacteria	Finished	649633013	Phocaeicola salanitronis BL78, DSM 18170	
Bacteria	Finished	649633041	Enterobacter lignolyticus SCF1	
Bacteria	Finished	649633058	Isosphaera pallida IS1B, ATCC 43644	
Bacteria	Finished	650377910	Bacteroides fragilis 638R	
Bacteria	Finished	650377911	Bacteroides xylanisolvens XB1A	
Bacteria	Finished	650377934	Escherichia coli W, ATCC 9637	
Bacteria	Permanent Draft	649989912	Bacteroides eggerthii 1_2_48FAA	
Bacteria	Permanent Draft	649989913	Bacteroides sp. 3_1_40A	
Bacteria	Permanent Draft	649989914	Bacteroides sp. 4_1_36	
Bacteria	Permanent Draft	649989946	Escherichia coli 1827-70	
Bacteria	Permanent Draft	649989948	Escherichia coli MS 145-7	
Bacteria	Permanent Draft	649989989	Prevotella salivae DSM 15606	
Bacteria	Finished	650716084	Salmonella bongori NCTC 12419	
Bacteria	Finished	650716106	Yersinia enterocolitica palearctica 105.5R(r)	
Bacteria	Finished	2506520037	Escherichia coli W	
Bacteria	Finished	651053023	Escherichia coli UMNF18	
Bacteria	Permanent Draft	651324012	Bacteroides ovatus 3_8_47FAA	
Bacteria	Finished	651053079	Yersinia enterocolitica palearctica sv. O:3 bt. 4 Y11	
Bacteria	Permanent Draft	651324087	Prevotella dentalis ES 2772	
Bacteria	Finished	651053020	Escherichia coli DH1 (ME8569)	
Bacteria	Permanent Draft	651324010	Bacteroides clarus YIT 12056	
Bacteria	Permanent Draft	651324011	Bacteroides fluxus YIT 12057	
Bacteria	Permanent Draft	651324014	Bacteroides fragilis 2_1_56FAA	
Bacteria	Permanent Draft	651324026	Dysgonomonas gadei ATCC BAA-286	
Bacteria	Permanent Draft	651324027	Dysgonomonas mossii DSM 22836	
Bacteria	Permanent Draft	651324083	Paraprevotella xylaniphila YIT 11841	
Bacteria	Permanent Draft	651324013	Bacteroides sp. 1_1_30	
Bacteria	Finished	2509276066	Prevotella dentalis ES 2772, DSM 3688	
Bacteria	Permanent Draft	2503982039	Bacteroides coprosuis PC 139, DSM 18011	
Bacteria	Finished	2511231124	Klebsiella oxytoca KCTC 1686	
Bacteria	Finished	2511231131	Escherichia coli O55:H7 RM12579	
Bacteria	Finished	2512047041	Escherichia coli O7:K1 CE10	
Bacteria	Permanent Draft	2513020023	Bacteroides ovatus NLAE-zl-C11	
Bacteria	Permanent Draft	2513020028	Bacteroides thetaiotaomicron NLAE-zl-C523	
Bacteria	Permanent Draft	2513020030	Bacteroides xylanisolvens NLAE-zl-P352	
Bacteria	Permanent Draft	2513020031	Bacteroides xylanisolvens NLAE-zl-P393	
Bacteria	Permanent Draft	2513020032	Bacteroides thetaiotaomicron NLAE-zl-P699	
Bacteria	Permanent Draft	2513020033	Bacteroides xylanisolvens NLAE-zl-P727	
Bacteria	Permanent Draft	2513020034	Bacteroides xylanisolvens NLAE-zl-P732	
Bacteria	Permanent Draft	2513020035	Bacteroides xylanisolvens NLAE-zl-P736	
Bacteria	Finished	2513237200	Escherichia coli KO11FL	
Bacteria	Finished	2513237219	Escherichia coli P12b	
Bacteria	Finished	2513237251	Escherichia coli Xuzhou21	
Bacteria	Permanent Draft	2513237263	Prevotella oulorum F0390	
Bacteria	Permanent Draft	2513237266	Citrobacter portucalensis 4_7_47CFAA	
Bacteria	Permanent Draft	2513237350	Prevotella maculosa OT 289	
Bacteria	Permanent Draft	2513237361	Escherichia sp. TW09308	
Bacteria	Permanent Draft	2513237377	Hafnia alvei ATCC 51873	
Bacteria	Permanent Draft	2513237390	Paraprevotella clara YIT 11840	
Bacteria	Permanent Draft	2514885004	Bacteroides thetaiotaomicron NLAE-zl-G288	
Bacteria	Permanent Draft	2514885005	Bacteroides xylanisolvens NLAE-zl-G310	
Bacteria	Permanent Draft	2514885006	Bacteroides xylanisolvens NLAE-zl-G421	
Bacteria	Permanent Draft	2515154063	Bacteroides thetaiotaomicron NLAE-zl-H207	
Bacteria	Permanent Draft	2515154064	Bacteroides ovatus NLAE-zl-H304	
Bacteria	Permanent Draft	2515154065	Bacteroides ovatus NLAE-zl-H361	
Bacteria	Permanent Draft	2515154066	Bacteroides thetaiotaomicron NLAE-zl-H463	
Bacteria	Permanent Draft	2515154067	Bacteroides thetaiotaomicron NLAE-zl-H492	
Bacteria	Permanent Draft	2515154007	Desulfotignum phosphitoxidans FiPS-3, DSM 13687	
Bacteria	Permanent Draft	2516143081	Escherichia coli O32:H37 P4	
Bacteria	Permanent Draft	2516143071	Escherichia coli O104:H4 11-3677	
Bacteria	Permanent Draft	2513020024	Bacteroides xylanisolvens NLAE-zl-C182	
Bacteria	Permanent Draft	2513020025	Bacteroides xylanisolvens NLAE-zl-C29	
Bacteria	Permanent Draft	2513020026	Bacteroides xylanisolvens NLAE-zl-C339	
Bacteria	Finished	2502957028	Desulfatibacillum aliphaticivorans AK-01	
Bacteria	Permanent Draft	2515154058	Bacteroides xylanisolvens NLAE-zl-H194	
Bacteria	Permanent Draft	2513020027	Bacteroides ovatus NLAE-zl-C34	
Bacteria	Permanent Draft	2513020029	Bacteroides thetaiotaomicron NLAE-zl-P32	
Bacteria	Permanent Draft	2503538007	Escherichia coli K	
Bacteria	Permanent Draft	2510065018	Bacteroides vulgatus RJ2L3	
Bacteria	Permanent Draft	2503754051	Phocaeicola vulgatus 274-1D4	
Bacteria	Permanent Draft	2510065017	Phocaeicola vulgatus ATCC 8482	
Bacteria	Permanent Draft	2515154085	Dysgonomonas mossii DSM 22836	
Bacteria	Permanent Draft	2513237400	Escherichia coli BL21 (DE3)	
Bacteria	Permanent Draft	2515154072	Prevotella paludivivens DSM 17968	
Bacteria	Permanent Draft	2515154074	Bacteroides massiliensis Timone 84634, DSM 17679	
Bacteria	Permanent Draft	2513020041	Escherichia coli K12	
Bacteria	Permanent Draft	2517093002	Bacteroides propionicifaciens DSM 19291	
Bacteria	Permanent Draft	2517572010	Pirellula sp. Pr1d	
Bacteria	Permanent Draft	2517572120	Bacteroides barnesiae DSM 18169	
Bacteria	Permanent Draft	2517572237	Prevotella oris DSM 18711	
Bacteria	Finished	2518645559	Escherichia coli O104:H4 2009EL-2050	
Bacteria	Permanent Draft	2518645612	Proteiniphilum acetatigenes DSM 18083	
Bacteria	Permanent Draft	2519103196	Bacteroides ovatus NLAE-zl-H59	
Bacteria	Permanent Draft	2519103197	Bacteroides ovatus NLAE-zl-H73	
Bacteria	Permanent Draft	2519899551	Escherichia coli J53	
Bacteria	Permanent Draft	2519899560	Escherichia coli O111:H8 CVM9634	
Bacteria	Permanent Draft	2519899561	Escherichia coli O111:H8 CVM9602	
Bacteria	Permanent Draft	2519899562	Escherichia coli O111:H11 CVM9553	
Bacteria	Permanent Draft	2519899563	Escherichia coli O111 CVM9455	
Bacteria	Permanent Draft	2519899564	Escherichia coli O26:H11 CVM9952	
Bacteria	Permanent Draft	2519899565	Escherichia coli O26:H11 CVM10030	
Bacteria	Permanent Draft	2519899566	Escherichia coli O26:H11 CVM10021	
Bacteria	Permanent Draft	2519899575	Citrobacter freundii ATCC 8090	
Bacteria	Permanent Draft	2519899586	Escherichia coli O26:H11 CVM10224	
Bacteria	Permanent Draft	2519899599	Klebsiella michiganensis M5al	
Bacteria	Permanent Draft	2519899624	Citrobacter sp. A1	
Bacteria	Permanent Draft	2519899680	Bacteroides gallinarum DSM 18171	
Bacteria	Permanent Draft	2519899729	Citrobacter sp. L17	
Bacteria	Permanent Draft	2519899742	Escherichia coli O104:H4 C227-11	
Bacteria	Finished	2519899779	Escherichia coli O104:H4 2011C-3493	
Bacteria	Finished	2519899780	Escherichia coli O104:H4 2009EL-2071	
Bacteria	Permanent Draft	2519899835	Escherichia coli O104:H4 04-8351	
Bacteria	Permanent Draft	2519899836	Escherichia coli O104:H4 09-7901	
Bacteria	Permanent Draft	2521172537	Klebsiella oxytoca BRL6-2	
Bacteria	Permanent Draft	2521172580	Escherichia coli Ec12-0465	
Bacteria	Permanent Draft	2521172589	Escherichia coli Ec12-0466	
Bacteria	Permanent Draft	2521172638	Prevotella maculosa DSM 19339	
Bacteria	Finished	2521172717	Escherichia coli W, ATCC 9637	
Bacteria	Permanent Draft	2521172732	Escherichia coli DEC15E	
Bacteria	Permanent Draft	2521172733	Escherichia coli DEC15D	
Bacteria	Permanent Draft	2521172734	Escherichia coli DEC15C	
Bacteria	Finished	2522572021	Escherichia coli O145:H28 RM13514	
Bacteria	Finished	2522572023	Escherichia coli O145:H28 RM13516	
Bacteria	Permanent Draft	2522572160	Desulfatibacillum aliphaticivorans DSM 15576	
Bacteria	Permanent Draft	2522572164	Escherichia coli O104:H4 Ec11-9941	
Bacteria	Permanent Draft	2522572165	Escherichia coli O104:H4 Ec11-9450	
Bacteria	Permanent Draft	2522572166	Yersinia enterocolitica IP 10393	
Bacteria	Finished	2523231053	Desulfotignum phosphitoxidans FiPS-3, DSM 13687	
Bacteria	Permanent Draft	2523231085	Desulfospira joergensenii DSM 10085	
Bacteria	Permanent Draft	2523533510	Escherichia coli O104:H4 Ec11-5604	
Bacteria	Permanent Draft	2523533513	Escherichia coli O104:H4 Ec11-4986	
Bacteria	Permanent Draft	2523533514	Escherichia coli O104:H4 Ec11-4987	
Bacteria	Permanent Draft	2523533515	Escherichia coli O104:H4 Ec11-4988	
Bacteria	Permanent Draft	2523533516	Escherichia coli O104:H4 Ec11-5603	
Bacteria	Permanent Draft	2524023145	Desulfatirhabdium butyrativorans DSM 18734	
Bacteria	Permanent Draft	2524614553	Bacteroides graminisolvens DSM 19988	
Bacteria	Permanent Draft	2524614554	Bacteroides pyogenes DSM 20611	
Bacteria	Permanent Draft	2524614710	Prevotella bryantii C21a	
Bacteria	Permanent Draft	2524614711	Prevotella sp. AGR2160	
Bacteria	Permanent Draft	2526164513	Dysgonomonas capnocytophagoides DSM 22835	
Bacteria	Permanent Draft	2526164514	Prevotella albensis DSM 11370	
Bacteria	Permanent Draft	2526164528	Desulfotignum balticum DSM 7044	
Bacteria	Permanent Draft	2526164594	Escherichia coli EC1734	
Bacteria	Permanent Draft	2526164595	Escherichia coli DEC15A	
Bacteria	Permanent Draft	2526164596	Escherichia coli DEC15B	
Bacteria	Permanent Draft	2526164597	Escherichia coli DEC14D	
Bacteria	Permanent Draft	2526164598	Escherichia coli DEC13C	
Bacteria	Permanent Draft	2526164599	Escherichia coli DEC13D	
Bacteria	Permanent Draft	2526164600	Escherichia coli DEC14A	
Bacteria	Permanent Draft	2526164601	Escherichia coli DEC9E	
Bacteria	Permanent Draft	2526164602	Escherichia coli TW11039	
Bacteria	Permanent Draft	2526164603	Escherichia coli TW10246	
Bacteria	Permanent Draft	2526164604	Escherichia coli TW10119	
Bacteria	Permanent Draft	2526164609	Shigella dysenteriae 225-75	
Bacteria	Permanent Draft	2526164612	Escherichia coli 11-02030	
Bacteria	Permanent Draft	2526164613	Escherichia coli DEC5B	
Bacteria	Permanent Draft	2526164617	Shigella sonnei 3233-85	
Bacteria	Permanent Draft	2526164618	Shigella flexneri K-671	
Bacteria	Permanent Draft	2526164619	Shigella flexneri K-315	
Bacteria	Permanent Draft	2526164621	Shigella flexneri K-304	
Bacteria	Permanent Draft	2526164628	Escherichia coli DEC13A	
Bacteria	Permanent Draft	2526164629	Escherichia coli DEC11D	
Bacteria	Permanent Draft	2526164630	Escherichia coli DEC11C	
Bacteria	Permanent Draft	2526164631	Escherichia coli DEC12A	
Bacteria	Permanent Draft	2526164632	Escherichia coli DEC12C	
Bacteria	Permanent Draft	2526164633	Escherichia coli DEC12B	
Bacteria	Permanent Draft	2526164634	Escherichia coli DEC12D	
Bacteria	Permanent Draft	2526164646	Shigella flexneri 6603-63	
Bacteria	Permanent Draft	2526164647	Shigella flexneri K-218	
Bacteria	Permanent Draft	2526164649	Shigella flexneri 2850-71	
Bacteria	Permanent Draft	2526164650	Shigella flexneri 2930-71	
Bacteria	Permanent Draft	2526164651	Shigella flexneri K-227	
Bacteria	Permanent Draft	2526164652	Shigella flexneri K-272	
Bacteria	Permanent Draft	2526164653	Escherichia coli 11-02033-1	
Bacteria	Permanent Draft	2526164661	Escherichia coli DEC10E	
Bacteria	Permanent Draft	2526164662	Escherichia coli DEC10F	
Bacteria	Permanent Draft	2526164663	Escherichia coli DEC10C	
Bacteria	Permanent Draft	2526164664	Escherichia coli DEC10D	
Bacteria	Permanent Draft	2526164665	Escherichia coli DEC10A	
Bacteria	Permanent Draft	2526164666	Escherichia coli DEC10B	
Bacteria	Permanent Draft	2526164667	Escherichia coli DEC9D	
Bacteria	Permanent Draft	2526164668	Escherichia coli DEC11A	
Bacteria	Permanent Draft	2526164669	Escherichia coli DEC11B	
Bacteria	Permanent Draft	2526164670	Escherichia coli EC4100B	
Bacteria	Permanent Draft	2526164674	Escherichia coli EC1738	
Bacteria	Permanent Draft	2526164688	Escherichia coli DEC9A	
Bacteria	Permanent Draft	2526164689	Escherichia coli DEC8D	
Bacteria	Permanent Draft	2526164690	Escherichia coli DEC8C	
Bacteria	Permanent Draft	2526164691	Escherichia coli DEC9B	
Bacteria	Permanent Draft	2526164692	Escherichia coli 11-03943	
Bacteria	Permanent Draft	2526164693	Escherichia coli 99.0713	
Bacteria	Permanent Draft	2529292714	Shigella boydii 3594-74	
Bacteria	Permanent Draft	2529292715	Shigella flexneri VA-6	
Bacteria	Permanent Draft	2529292716	Shigella sonnei 4822-66	
Bacteria	Permanent Draft	2529292717	Escherichia coli 2867750	
Bacteria	Permanent Draft	2529292718	Escherichia coli 2871950	
Bacteria	Permanent Draft	2529292719	Escherichia coli 2872000	
Bacteria	Permanent Draft	2529292720	Escherichia coli 2872800	
Bacteria	Permanent Draft	2529292721	Escherichia coli 2866350	
Bacteria	Permanent Draft	2529292722	Escherichia coli 2866450	
Bacteria	Permanent Draft	2529292723	Escherichia coli 2866550	
Bacteria	Permanent Draft	2529292724	Escherichia coli 2866750	
Bacteria	Permanent Draft	2529292725	Escherichia coli 2875000	
Bacteria	Permanent Draft	2529292726	Escherichia coli 2875150	
Bacteria	Permanent Draft	2529292728	Escherichia coli O111:H11 CFSAN001630	
Bacteria	Permanent Draft	2529292729	Escherichia coli O111:H8 CFSAN001632	
Bacteria	Permanent Draft	2529292730	Escherichia coli O26:H11 CFSAN001629	
Bacteria	Permanent Draft	2529292734	Escherichia coli DEC14B	
Bacteria	Permanent Draft	2529292735	Escherichia coli DEC14C	
Bacteria	Permanent Draft	2529292736	Escherichia coli DEC13E	
Bacteria	Permanent Draft	2529292747	Escherichia coli PA2	
Bacteria	Permanent Draft	2529292755	Escherichia coli O104:H4 Ec11-9990	
Bacteria	Permanent Draft	2529292828	Escherichia coli 2780750	
Bacteria	Permanent Draft	2529292829	Escherichia coli 2785200	
Bacteria	Permanent Draft	2529292830	Escherichia coli 2762100	
Bacteria	Permanent Draft	2529292831	Escherichia coli 2770900	
Bacteria	Permanent Draft	2529292832	Escherichia coli 2749250	
Bacteria	Permanent Draft	2529292833	Escherichia coli 2756500	
Bacteria	Permanent Draft	2529292834	Escherichia coli 2741950	
Bacteria	Permanent Draft	2529292835	Escherichia coli 2747800	
Bacteria	Permanent Draft	2529292836	Escherichia coli 2731150	
Bacteria	Permanent Draft	2529292837	Escherichia coli 2735000	
Bacteria	Permanent Draft	2529292853	Escherichia coli P0302293.4	
Bacteria	Finished	2529292869	Escherichia coli O55:H7 LSU-61	
Bacteria	Finished	2529292870	Escherichia coli O55:H7 3256-97 TW 07815	
Bacteria	Finished	2529292871	Escherichia coli O55:H7 USDA 5905	
Bacteria	Finished	2529292872	Escherichia coli O157:H- 493-89	
Bacteria	Finished	2529292873	Escherichia coli O157:H- H 2687	
Bacteria	Finished	2529292874	Escherichia coli O157:H7 G5101	
Bacteria	Permanent Draft	2529292882	Escherichia coli B799	
Bacteria	Permanent Draft	2529292883	Escherichia coli E101	
Bacteria	Permanent Draft	2529292884	Escherichia coli 10.0821	
Bacteria	Permanent Draft	2529292885	Escherichia coli 10.0833	
Bacteria	Permanent Draft	2529292886	Escherichia coli 10.0869	
Bacteria	Permanent Draft	2529292887	Escherichia coli 0.1288	
Bacteria	Permanent Draft	2529292888	Escherichia coli 0.1304	
Bacteria	Permanent Draft	2529292904	Escherichia coli DEC5D	
Bacteria	Permanent Draft	2529292905	Escherichia coli DEC5E	
Bacteria	Permanent Draft	2529292906	Escherichia coli DEC6A	
Bacteria	Permanent Draft	2529292907	Escherichia coli DEC6B	
Bacteria	Permanent Draft	2529292908	Escherichia coli DEC6C	
Bacteria	Permanent Draft	2529292909	Escherichia coli DEC6D	
Bacteria	Permanent Draft	2529292910	Escherichia coli DEC6E	
Bacteria	Permanent Draft	2529292911	Escherichia coli DEC7A	
Bacteria	Permanent Draft	2529292912	Escherichia coli DEC7B	
Bacteria	Permanent Draft	2529292913	Escherichia coli DEC7C	
Bacteria	Permanent Draft	2529292932	Barnesiella intestinihominis YIT 11860	
Bacteria	Permanent Draft	2529292973	Escherichia coli PA42	
Bacteria	Permanent Draft	2529292974	Escherichia coli PA32	
Bacteria	Permanent Draft	2529292975	Escherichia coli PA33	
Bacteria	Permanent Draft	2529292976	Escherichia coli PA34	
Bacteria	Permanent Draft	2529292977	Escherichia coli PA35	
Bacteria	Permanent Draft	2529292978	Escherichia coli PA38	
Bacteria	Permanent Draft	2529292979	Escherichia coli PA39	
Bacteria	Permanent Draft	2529292980	Escherichia coli PA4	
Bacteria	Permanent Draft	2529292995	Escherichia coli O104:H4 E112/10	
Bacteria	Permanent Draft	2529292996	Escherichia coli AI27	
Bacteria	Permanent Draft	2529292997	Escherichia coli KTE82	
Bacteria	Permanent Draft	2529292998	Escherichia coli O127:B8 C43/90	
Bacteria	Permanent Draft	2529292999	Escherichia coli O111:B4 C48/93	
Bacteria	Permanent Draft	2529293015	Escherichia coli B093	
Bacteria	Permanent Draft	2529293036	Escherichia coli DEC3D	
Bacteria	Permanent Draft	2529293037	Escherichia coli DEC3E	
Bacteria	Permanent Draft	2529293042	Escherichia coli DEC3C	
Bacteria	Permanent Draft	2529293043	Escherichia coli DEC3B	
Bacteria	Permanent Draft	2529293045	Escherichia coli DEC3A	
Bacteria	Permanent Draft	2529293046	Escherichia coli O104:H4 11-4632 C2	
Bacteria	Permanent Draft	2529293047	Escherichia coli O104:H4 11-4632 C1	
Bacteria	Permanent Draft	2529293048	Escherichia coli O104:H4 11-4404	
Bacteria	Permanent Draft	2529293049	Escherichia coli O104:H4 11-4623	
Bacteria	Permanent Draft	2529293050	Escherichia coli O104:H4 11-4522	
Bacteria	Permanent Draft	2529293060	Escherichia coli P0304777.1	
Bacteria	Permanent Draft	2529293061	Escherichia coli P0302308.14	
Bacteria	Permanent Draft	2529293062	Escherichia coli P0302308.13	
Bacteria	Permanent Draft	2529293063	Escherichia coli P0302308.12	
Bacteria	Permanent Draft	2529293064	Escherichia coli P0302308.11	
Bacteria	Permanent Draft	2529293065	Escherichia coli P0302308.10	
Bacteria	Permanent Draft	2529293067	Escherichia coli P0304777.3	
Bacteria	Permanent Draft	2529293069	Escherichia coli TW06591	
Bacteria	Permanent Draft	2529293070	Escherichia coli TW07945	
Bacteria	Permanent Draft	2529293071	Escherichia coli TT12B	
Bacteria	Permanent Draft	2529293075	Escherichia coli TW09098	
Bacteria	Permanent Draft	2529293076	Escherichia coli TW09109	
Bacteria	Permanent Draft	2529293078	Escherichia coli 90.0091	
